id,age,priors_count,is_recid,duree_dehors,duree_prison,is_Male,Other,Farmer,Worker,OfficeWorker,Manager,CivilServant
3555,37,11,0,1.9863013698629857,0.6107305936072862,True,0,1,0,0,0,0
3556,33,0,0,2.2867579908674998,0.002739726027357392,True,0,0,0,1,0,0
3557,20,1,1,2.663926940639385,0.002739726027357392,True,0,0,0,1,0,0
3558,36,3,0,2.816894977168886,0.09155251141555709,True,0,0,0,1,0,0
3559,54,2,0,1.489041095890343,1.3141552511415284,True,1,0,0,0,0,0
3560,40,4,0,2.355251141552344,0.21164383561654176,True,0,0,1,0,0,0
3561,59,35,0,0.7390410958903431,0.7253424657535561,True,0,0,1,0,0,0
3562,52,0,0,3.0723744292236006,0.002739726027357392,True,0,1,0,0,0,0
3563,45,17,1,2.097031963470272,0.12557077625569946,True,0,1,0,0,0,0
3564,27,8,1,3.055936073059229,0.002739726027357392,True,0,1,0,0,0,0
3566,22,1,0,2.6134703196346436,0.001141552511626287,True,0,0,1,0,0,0
3567,34,16,0,1.908447488584443,0.9194063926940998,True,0,1,0,0,0,0
3568,36,9,0,3.1748858447488146,0.0027397260275847657,True,0,0,1,0,0,0
3569,20,0,0,1.9002283105023707,0.002739726027357392,True,0,1,0,0,0,0
3570,40,0,1,1.2894977168948571,0.002739726027357392,True,0,0,1,0,0,0
3571,30,1,1,2.9166666666667425,0.0,True,0,0,1,0,0,0
3572,40,0,0,1.3783105022830568,0.0027397260275847657,True,0,1,0,0,0,0
3573,42,1,0,2.383789954337999,0.002739726027357392,True,0,1,0,0,0,0
3574,24,2,1,2.8579908675797014,0.005479452054942158,True,0,1,0,0,0,0
3575,44,0,0,1.7363013698629857,0.002739726027357392,True,0,1,0,0,0,0
3576,46,4,0,3.0027397260273574,0.00821917808229955,True,0,0,1,0,0,0
3577,38,4,0,2.0997716894976293,0.0,True,0,1,0,0,0,0
3578,39,2,1,2.5614155251139437,0.2856164383563282,True,0,0,0,1,0,0
3579,25,0,0,1.6283105022830568,0.0027397260275847657,True,0,0,1,0,0,0
3580,47,10,0,2.4468036529681285,0.09817351598144342,True,0,0,1,0,0,0
3581,26,0,0,1.8892694063927138,0.002739726027357392,True,0,0,1,0,0,0
3582,32,0,1,1.6611872146120277,0.02191780821908651,False,0,0,0,1,0,0
3583,21,0,0,1.9029680365297281,0.002739726027357392,True,0,0,1,0,0,0
3584,26,0,0,2.1134703196346436,0.001141552511626287,True,0,0,1,0,0,0
3585,54,1,1,1.989041095890343,0.002739726027357392,True,0,0,1,0,0,0
3586,63,0,0,1.7280821917806861,0.0,True,0,1,0,0,0,0
3589,24,0,0,1.8579908675797014,0.005479452054942158,False,0,1,0,0,0,0
3590,35,3,0,1.5394977168948571,0.0,False,0,0,1,0,0,0
3591,27,2,0,2.5805936073059,0.027397260273801294,True,0,0,0,1,0,0
3592,25,1,0,1.794977168949572,0.0027397260275847657,True,0,0,0,1,0,0
3593,61,1,0,2.4561643835615996,0.002739726027357392,True,0,0,1,0,0,0
3594,51,1,1,1.9468036529681285,0.0011415525113989133,True,0,1,0,0,0,0
3596,57,0,0,2.780136986301386,0.07511415525095799,True,0,0,1,0,0,0
3597,24,3,1,2.219863013698614,0.002739726027357392,True,0,0,1,0,0,0
3598,34,1,0,2.8974885844750133,0.002739726027357392,True,0,1,0,0,0,0
3599,40,4,0,1.908447488584443,0.05593607305945625,False,1,0,0,0,0,0
3600,27,1,0,2.7922374429222145,0.005479452054942158,True,0,0,0,1,0,0
3601,28,10,1,2.8525114155249867,0.010958904109656942,False,0,1,0,0,0,0
3602,35,10,1,2.8114155251139437,0.0027397260275847657,True,0,1,0,0,0,0
3603,30,6,1,3.188584474885829,0.002739726027357392,True,0,1,0,0,0,0
3604,53,1,0,0.9890410958903431,0.013698630137014334,True,1,0,0,0,0,0
3605,44,0,0,2.336073059360615,0.002739726027357392,True,0,1,0,0,0,0
3606,55,0,0,1.4780821917806861,0.0027397260275847657,True,0,0,1,0,0,0
3608,37,1,0,1.8388127853879723,0.002739726027357392,True,0,0,0,0,1,0
3610,45,1,0,2.055936073059229,0.002739726027357392,True,0,1,0,0,0,0
3611,61,10,0,2.3810502283106416,0.06301369863012951,True,0,0,1,0,0,0
3612,27,7,0,1.6913242009131864,0.03675799086749976,True,0,1,0,0,0,0
3613,22,2,0,0.48904109589034306,1.0054794520549422,True,0,0,1,0,0,0
3614,26,1,1,2.494520547945285,0.002739726027357392,True,0,1,0,0,0,0
3615,29,4,0,2.714383561643899,0.4769406392692872,True,0,1,0,0,0,0
3616,48,10,1,1.469863013698614,0.010958904109656942,True,0,1,0,0,0,0
3617,42,4,0,2.203424657534242,0.0,True,0,1,0,0,0,0
3618,38,10,1,1.7417808219177005,0.0027397260275847657,True,0,0,1,0,0,0
3619,39,4,0,2.6666666666667425,0.019178082191729118,True,0,1,0,0,0,0
3620,53,0,0,2.239041095890343,0.002739726027357392,False,0,0,1,0,0,0
3622,26,3,1,3.1502283105023707,0.005479452054714784,True,0,1,0,0,0,0
3623,24,4,0,1.9808219178082709,0.10525114155234405,True,0,0,1,0,0,0
3624,22,1,1,2.9753424657533287,0.002739726027357392,True,0,1,0,0,0,0
3625,42,2,0,1.7527397260273574,0.002739726027357392,True,0,1,0,0,0,0
3626,50,0,0,1.9972602739726426,0.08881278538797233,True,0,0,1,0,0,0
3627,44,16,0,2.902968036529728,0.2280821917809135,True,0,0,1,0,0,0
3628,24,4,1,1.4303652968037568,0.002739726027357392,True,0,1,0,0,0,0
3629,21,0,1,3.0614155251139437,0.0027397260275847657,True,0,1,0,0,0,0
3630,50,0,0,2.8305936073059,0.005479452054714784,True,0,0,1,0,0,0
3631,36,0,0,2.0915525114153297,0.0027397260275847657,False,0,0,1,0,0,0
3634,39,0,0,2.8086757990865863,0.14748858447501334,True,0,0,1,0,0,0
3635,24,2,0,0.9643835616438992,0.038356164383458236,False,0,1,0,0,0,0
3636,54,7,0,2.7840182648401424,0.05205479452047257,False,0,1,0,0,0,0
3637,37,1,0,1.3415525114153297,0.0027397260275847657,True,0,0,1,0,0,0
3639,29,0,0,2.5942922374429145,0.002739726027357392,True,0,1,0,0,0,0
3640,24,7,0,1.489041095890343,0.07511415525118537,True,0,1,0,0,0,0
3641,26,0,0,2.128310502283057,0.0027397260275847657,True,0,0,1,0,0,0
3642,41,3,1,2.097031963470272,0.002739726027357392,True,0,1,0,0,0,0
3643,23,1,1,2.0805936073059,0.005479452054714784,True,0,1,0,0,0,0
3645,34,0,0,2.316894977168886,0.002739726027357392,True,0,0,1,0,0,0
3646,31,11,1,1.2417808219177005,0.03287671232874345,True,0,0,1,0,0,0
3647,20,0,0,2.214383561643899,0.005479452054714784,True,0,1,0,0,0,0
3648,49,10,1,1.8497716894976293,0.12009132420098467,True,0,1,0,0,0,0
3649,26,4,1,1.836073059360615,0.002739726027357392,True,0,1,0,0,0,0
3652,28,1,1,2.1721461187214572,0.002739726027357392,True,0,1,0,0,0,0
3653,26,0,0,3.1721461187214572,0.002739726027357392,True,0,1,0,0,0,0
3654,39,1,0,1.4780821917806861,0.07785388127854276,False,0,0,0,1,0,0
3655,55,1,0,2.9479452054795274,0.002739726027357392,True,0,1,0,0,0,0
3656,22,0,0,2.878310502283057,0.005479452054942158,True,0,1,0,0,0,0
3657,26,0,0,2.0723744292236006,0.002739726027357392,False,0,1,0,0,0,0
3658,56,0,0,3.086073059360615,0.002739726027357392,True,1,0,0,0,0,0
3659,66,1,0,1.6721461187214572,0.46164383561654176,True,0,0,1,0,0,0
3660,46,2,0,2.3865296803653564,0.002739726027357392,True,1,0,0,0,0,0
3661,58,16,1,1.6776255707763994,0.1858447488582442,True,0,1,0,0,0,0
3662,28,4,0,2.8865296803653564,0.08059360730590015,True,0,1,0,0,0,0
3663,33,8,1,3.1134703196346436,0.003881278538983679,True,0,1,0,0,0,0
3665,34,1,0,1.3333333333332575,0.002739726027357392,True,0,1,0,0,0,0
3666,31,0,0,2.1858447488584716,0.002739726027357392,False,0,1,0,0,0,0
3667,26,1,0,3.158447488584443,0.0,True,0,1,0,0,0,0
3669,41,12,1,2.105251141552344,0.028538812785654954,False,0,0,1,0,0,0
3670,42,5,0,1.7171232876712565,0.1584474885844429,True,0,1,0,0,0,0
3671,34,0,0,2.913926940639385,0.002739726027357392,True,0,0,1,0,0,0
3672,29,9,0,1.7636986301370143,0.005479452054714784,True,0,1,0,0,0,0
3673,33,0,0,2.878310502283057,0.0027397260275847657,True,1,0,0,0,0,0
3674,32,0,0,2.0723744292236006,0.002739726027357392,False,0,1,0,0,0,0
3675,37,9,1,2.494520547945285,0.002739726027357392,True,0,1,0,0,0,0
3676,50,1,0,2.8223744292236006,0.002739726027357392,True,0,1,0,0,0,0
3677,22,0,0,1.8607305936072862,0.006621004566341071,False,0,1,0,0,0,0
3678,35,1,0,2.494520547945285,0.008219178082072176,True,0,0,1,0,0,0
3679,47,0,1,2.258219178082072,0.010958904109656942,False,0,0,1,0,0,0
3680,26,1,0,1.7664383561643717,0.002739726027357392,True,0,0,1,0,0,0
3681,52,8,0,2.7472602739726426,0.116210045662001,False,0,1,0,0,0,0
3682,27,3,0,1.3086757990865863,0.005479452054942158,False,0,1,0,0,0,0
3684,26,5,1,2.219863013698614,0.016438356164371726,True,0,1,0,0,0,0
3686,24,0,0,1.663926940639385,0.005479452054714784,True,0,1,0,0,0,0
3687,45,13,1,1.6940639269407711,0.002739726027357392,True,0,1,0,0,0,0
3689,29,1,0,1.544977168949572,0.013698630137014334,True,0,1,0,0,0,0
3690,48,2,0,1.531278538812785,0.027397260273801294,True,0,0,1,0,0,0
3691,19,0,1,1.4276255707763994,0.002739726027357392,True,1,0,0,0,0,0
3692,41,8,1,3.0614155251139437,0.0027397260275847657,True,0,1,0,0,0,0
3693,24,0,0,1.989041095890343,0.002739726027357392,True,0,1,0,0,0,0
3694,49,6,0,1.622831050228342,0.00821917808229955,True,0,0,1,0,0,0
3695,29,4,0,1.663926940639385,0.008219178082072176,True,0,1,0,0,0,0
3696,21,1,1,3.11461187214627,0.002739726027357392,True,0,1,0,0,0,0
3697,54,0,0,3.1255707762556995,0.002739726027357392,True,0,0,1,0,0,0
3698,49,0,0,2.1365296803653564,0.20228310502261593,True,0,0,1,0,0,0
3699,42,1,0,2.274657534246444,0.8059360730594562,True,0,0,1,0,0,0
3700,21,1,1,2.194063926940771,0.002739726027357392,True,0,1,0,0,0,0
3701,61,30,0,2.402968036529728,0.13652968036512902,True,0,1,0,0,0,0
3702,46,5,1,3.0942922374429145,0.0,True,0,0,1,0,0,0
3703,74,0,0,2.392009132420071,0.002739726027357392,True,0,0,1,0,0,0
3704,38,0,0,3.1913242009131864,0.0,False,0,0,0,1,0,0
3706,39,1,0,2.9248858447488146,0.0027397260275847657,False,0,1,0,0,0,0
3707,43,3,0,1.550456621004514,0.010958904109429568,True,0,0,1,0,0,0
3708,39,0,0,2.8333333333332575,0.002739726027357392,False,0,0,1,0,0,0
3709,38,0,0,2.902968036529728,0.010958904109656942,False,0,1,0,0,0,0
3710,19,1,1,1.2773972602740287,0.002739726027357392,True,0,1,0,0,0,0
3711,28,0,1,2.9111872146120277,0.002739726027357392,True,0,0,1,0,0,0
3713,25,1,1,3.0164383561643717,0.08607305936061493,True,0,1,0,0,0,0
3714,53,1,0,2.9358447488584716,0.002739726027357392,True,0,0,1,0,0,0
3715,27,0,0,1.6173515981736273,0.008219178082072176,True,0,1,0,0,0,0
3717,32,8,0,1.6858447488584716,0.002739726027357392,True,0,0,1,0,0,0
3718,57,3,0,1.1200913242009847,0.1134703196346436,True,0,0,1,0,0,0
3719,23,2,0,2.9057077625570855,0.21438356164389916,True,0,1,0,0,0,0
3720,55,33,1,2.3114155251139437,0.6584474885846703,True,0,0,1,0,0,0
3721,64,1,0,2.4221461187214572,0.002739726027357392,False,0,0,1,0,0,0
3722,23,1,1,2.0997716894976293,0.07237442922382797,True,0,1,0,0,0,0
3723,25,0,0,1.7445205479452852,0.002739726027357392,False,0,0,1,0,0,0
3725,23,4,1,2.2226027397259713,0.002739726027357392,True,0,1,0,0,0,0
3726,41,0,0,2.024657534246444,0.0,False,0,0,0,1,0,0
3727,27,7,0,2.8223744292236006,0.0641552511417558,False,0,0,1,0,0,0
3728,53,0,0,2.524657534246444,0.0,True,1,0,0,0,0,0
3729,34,0,0,2.2773972602740287,0.006621004566113697,True,0,1,0,0,0,0
3730,24,0,1,1.8196347031962432,0.002739726027357392,True,0,0,0,1,0,0
3731,28,0,0,1.3470319634702719,0.3196347031964706,True,0,1,0,0,0,0
3732,26,1,0,2.4221461187214572,0.0888127853881997,True,0,1,0,0,0,0
3733,31,1,0,1.4468036529681285,0.0038812785387563054,False,0,0,1,0,0,0
3734,32,1,0,1.6858447488584716,0.01757990867577064,False,0,1,0,0,0,0
3735,27,0,0,1.2226027397259713,0.002739726027357392,True,0,1,0,0,0,0
3736,44,4,0,2.610730593607286,0.003881278538983679,True,0,0,1,0,0,0
3737,27,0,0,2.0477168949771567,0.01369863013678696,False,0,0,1,0,0,0
3738,28,14,0,2.1979452054795274,0.002739726027357392,True,0,0,1,0,0,0
3739,55,1,0,2.3086757990865863,0.002739726027357392,True,0,0,1,0,0,0
3740,22,2,0,2.219863013698614,0.16392694063938507,False,0,1,0,0,0,0
3741,36,15,0,2.1776255707763994,0.005479452054714784,True,0,1,0,0,0,0
3742,29,6,1,2.36461187214627,0.005479452054714784,True,0,1,0,0,0,0
3743,23,1,0,2.544977168949572,0.0027397260275847657,True,0,1,0,0,0,0
3744,56,1,0,3.1913242009131864,0.0,True,0,1,0,0,0,0
3745,27,2,1,2.319634703196243,0.002739726027357392,True,0,0,1,0,0,0
3746,28,6,0,2.1776255707763994,0.05319634703187148,True,0,1,0,0,0,0
3747,37,1,0,2.794977168949572,0.0027397260275847657,True,0,0,1,0,0,0
3748,38,0,0,1.3168949771688858,0.002739726027357392,True,0,0,1,0,0,0
3749,32,1,1,2.9917808219177005,0.005479452054942158,True,0,1,0,0,0,0
3750,27,4,0,1.9972602739726426,0.09155251141532972,True,0,1,0,0,0,0
3751,41,18,1,2.7417808219177005,0.09155251141555709,True,0,1,0,0,0,0
3752,34,2,0,2.0,0.19406392694077113,True,0,1,0,0,0,0
3754,22,1,1,2.0833333333332575,0.005479452054714784,True,0,1,0,0,0,0
3755,61,0,0,1.4002283105023707,0.002739726027357392,True,0,1,0,0,0,0
3757,37,1,1,1.5531963470318715,0.002739726027357392,True,0,0,1,0,0,0
3758,45,3,0,2.030136986301386,0.012100456620828481,True,0,1,0,0,0,0
3759,31,14,0,3.1173515981736273,0.005479452054714784,False,0,1,0,0,0,0
3760,30,0,0,1.3168949771688858,0.0,True,0,1,0,0,0,0
3761,42,7,1,2.008219178082072,0.005479452054942158,True,0,1,0,0,0,0
3763,26,20,1,1.5805936073059002,0.08059360730612752,True,0,1,0,0,0,0
3765,33,0,1,2.610730593607286,0.002739726027357392,True,0,0,1,0,0,0
3766,22,0,1,2.0422374429222145,0.002739726027357392,True,0,0,1,0,0,0
3767,32,2,1,1.9194063926940998,0.07785388127854276,True,0,0,1,0,0,0
3768,36,1,0,3.194063926940771,0.0,False,0,1,0,0,0,0
3769,54,0,0,3.133789954337999,0.0,True,0,0,1,0,0,0
3770,35,3,0,1.6146118721462699,0.008219178082072176,False,0,0,0,1,0,0
3771,25,5,1,2.5531963470318715,0.42214611872145724,True,0,1,0,0,0,0
3772,24,3,1,1.9616438356163144,0.1134703196346436,True,0,0,1,0,0,0
3773,23,0,0,2.5531963470318715,0.002739726027357392,True,0,0,0,1,0,0
3774,61,0,0,2.781278538812785,0.0,True,0,0,1,0,0,0
3775,41,6,0,1.438584474885829,0.00821917808229955,False,0,1,0,0,0,0
3776,42,0,0,2.4863013698629857,0.002739726027357392,False,0,0,1,0,0,0
3777,35,0,0,1.4440639269407711,0.002739726027357392,True,0,0,1,0,0,0
3778,28,1,1,2.9917808219177005,0.0,True,0,0,1,0,0,0
3779,27,1,0,1.9780821917806861,0.005479452054942158,True,0,1,0,0,0,0
3780,24,2,0,3.030136986301386,0.0477168949771567,True,0,0,1,0,0,0
3781,33,14,0,2.255479452054715,0.0,True,0,1,0,0,0,0
3782,32,16,1,1.5082191780820722,0.0027397260275847657,True,0,1,0,0,0,0
3783,38,0,0,2.3634703196346436,0.017579908675998013,True,0,0,1,0,0,0
3784,33,0,0,1.8525114155249867,0.002739726027357392,True,0,0,1,0,0,0
3785,21,1,1,3.1365296803653564,0.002739726027357392,True,0,0,1,0,0,0
3786,40,1,0,2.1173515981736273,0.16666666666651508,True,0,0,1,0,0,0
3787,27,1,1,2.122831050228342,0.4577625570775581,True,0,1,0,0,0,0
3788,39,0,0,2.555936073059229,0.0,True,0,0,1,0,0,0
3789,29,0,0,2.9753424657533287,0.002739726027357392,True,0,0,1,0,0,0
3790,29,1,0,2.566894977168886,0.002739726027357392,True,0,0,1,0,0,0
3791,38,3,0,1.8865296803653564,0.002739726027357392,True,0,0,1,0,0,0
3792,65,6,0,2.464383561643899,0.14908675799074445,True,0,0,1,0,0,0
3793,36,1,1,2.4276255707763994,0.005479452054714784,True,0,0,1,0,0,0
3794,46,0,1,1.8673515981736273,0.0,True,0,1,0,0,0,0
3795,57,1,0,1.4863013698629857,0.002739726027357392,False,0,0,1,0,0,0
3796,54,6,0,1.5394977168948571,0.002739726027357392,True,0,1,0,0,0,0
3797,44,7,1,2.7527397260273574,0.06415525114152842,True,0,1,0,0,0,0
3798,20,0,0,1.5531963470318715,0.010958904109656942,True,0,1,0,0,0,0
3799,27,0,0,3.1776255707763994,0.005479452054714784,True,0,1,0,0,0,0
3800,27,8,1,2.878310502283057,0.1326484018266001,True,0,1,0,0,0,0
3801,61,0,0,2.825114155250958,0.005479452054942158,True,0,0,1,0,0,0
3802,47,0,1,1.3974885844750133,0.002739726027357392,True,0,1,0,0,0,0
3804,27,1,0,2.294977168949572,0.0027397260275847657,True,0,1,0,0,0,0
3805,28,0,1,1.4331050228311142,0.005479452054714784,True,0,0,1,0,0,0
3807,31,1,1,2.0614155251139437,0.03013698630138606,False,0,0,1,0,0,0
3808,20,2,0,1.908447488584443,0.0027397260275847657,True,0,0,1,0,0,0
3809,26,9,1,1.4917808219177005,0.0027397260275847657,True,0,0,1,0,0,0
3810,43,0,0,1.1107305936072862,1.208904109588957,False,0,0,1,0,0,0
3811,53,2,1,1.5888127853879723,0.021917808219313883,True,0,1,0,0,0,0
3812,26,1,1,3.110730593607286,0.06141552511417103,True,0,1,0,0,0,0
3813,27,2,0,1.300456621004514,0.005479452054714784,False,0,0,1,0,0,0
3814,25,2,0,2.953424657534242,0.04931506849311518,True,0,1,0,0,0,0
3815,30,3,0,1.1979452054795274,0.005479452054714784,True,0,1,0,0,0,0
3816,23,5,1,2.994520547945285,0.09429223744268711,True,1,0,0,0,0,0
3817,21,4,1,2.2226027397259713,0.002739726027357392,False,0,1,0,0,0,0
3818,23,1,0,3.0888127853879723,0.00821917808229955,True,0,1,0,0,0,0
3819,32,0,0,2.1134703196346436,0.006621004566341071,True,0,1,0,0,0,0
3820,30,3,0,2.9671232876712565,0.002739726027357392,True,1,0,0,0,0,0
3821,45,2,0,2.8278538812785428,0.03287671232874345,False,0,1,0,0,0,0
3822,40,9,0,1.3892694063927138,0.0,True,0,1,0,0,0,0
3823,32,2,0,1.774657534246444,0.2757990867580702,False,1,0,0,0,0,0
3824,27,2,1,2.478082191780686,0.024657534246671275,True,0,1,0,0,0,0
3825,45,2,0,0.8920091324200712,0.3853881278539575,True,0,0,1,0,0,0
3826,57,6,1,1.7773972602740287,0.208904109588957,True,0,1,0,0,0,0
3827,24,5,0,1.219863013698614,0.002739726027357392,True,0,1,0,0,0,0
3828,44,8,1,2.494520547945285,0.005479452054714784,True,0,0,1,0,0,0
3829,67,1,0,1.3196347031962432,0.002739726027357392,True,1,0,0,0,0,0
3830,26,0,0,2.260958904109657,0.002739726027357392,False,0,1,0,0,0,0
3831,21,0,1,2.9561643835615996,0.019178082191729118,True,0,0,1,0,0,0
3832,40,2,0,1.7253424657533287,0.48904109589057043,True,0,0,0,1,0,0
3833,21,0,0,1.8810502283106416,0.002739726027357392,True,0,1,0,0,0,0
3835,62,0,0,2.469863013698614,0.010958904109656942,False,0,0,1,0,0,0
3836,48,0,0,2.1694063926941,0.0723744292236006,True,0,0,1,0,0,0
3837,35,1,0,1.5915525114153297,0.12283105022856944,True,0,0,1,0,0,0
3838,53,1,0,2.978082191780686,0.0027397260275847657,True,0,1,0,0,0,0
3839,62,3,1,2.1979452054795274,0.005479452054714784,True,0,1,0,0,0,0
3840,28,5,0,2.805936073059229,0.3799086757992427,True,0,1,0,0,0,0
3841,56,1,0,2.355251141552344,0.002739726027357392,True,0,0,1,0,0,0
3842,35,2,0,2.2472602739726426,0.02191780821908651,True,0,0,0,1,0,0
3843,56,2,1,1.6392694063927138,0.1353881278537301,False,0,0,0,1,0,0
3844,30,12,0,1.9506849315068848,0.002739726027357392,True,0,1,0,0,0,0
3846,21,1,0,2.6968036529681285,0.014840182648185873,True,0,0,0,1,0,0
3847,22,2,1,3.0273972602740287,0.012100456620828481,True,0,1,0,0,0,0
3848,26,5,1,2.860730593607286,0.09817351598167079,True,0,1,0,0,0,0
3850,40,16,0,1.633789954337999,0.005479452054714784,True,0,1,0,0,0,0
3851,54,2,0,1.5531963470318715,0.09429223744314186,True,0,1,0,0,0,0
3853,35,4,0,2.8388127853879723,0.002739726027357392,True,0,1,0,0,0,0
3854,22,1,1,3.11461187214627,0.04109589041081563,True,0,1,0,0,0,0
3856,37,7,0,2.9002283105023707,0.005479452054714784,False,0,1,0,0,0,0
3857,32,0,0,2.5422374429222145,0.0,False,0,1,0,0,0,0
3858,33,3,1,1.3579908675797014,0.02305936073094017,False,0,1,0,0,0,0
3859,38,2,1,2.122831050228342,0.0,True,1,0,0,0,0,0
3860,53,0,0,3.163926940639385,0.002739726027357392,True,0,0,1,0,0,0
3861,26,3,0,1.4534246575342422,0.005479452054714784,False,0,1,0,0,0,0
3862,32,0,0,2.1721461187214572,0.002739726027357392,True,0,0,1,0,0,0
3863,26,0,0,3.194063926940771,0.002739726027357392,True,0,0,1,0,0,0
3864,61,0,0,1.9468036529681285,0.0038812785387563054,True,0,0,1,0,0,0
3865,21,0,0,2.069634703196243,0.002739726027357392,True,0,1,0,0,0,0
3867,69,22,0,2.0997716894976293,0.002739726027357392,True,0,1,0,0,0,0
3868,31,2,0,1.2977168949771567,0.002739726027357392,True,0,0,0,1,0,0
3869,26,0,0,2.469863013698614,0.0,True,0,1,0,0,0,0
3870,30,9,1,0.8141552511415284,0.5410958904108156,True,0,1,0,0,0,0
3872,21,1,0,2.0586757990865863,0.002739726027357392,True,0,0,1,0,0,0
3874,29,0,0,1.3086757990865863,0.002739726027357392,True,0,0,1,0,0,0
3875,32,0,0,1.6502283105023707,0.07511415525095799,False,0,0,1,0,0,0
3876,24,0,0,1.7308219178082709,0.002739726027357392,False,0,0,0,1,0,0
3877,23,1,0,1.6502283105023707,0.002739726027357392,True,0,1,0,0,0,0
3879,41,0,0,2.1776255707763994,0.0,True,0,0,1,0,0,0
3880,45,0,1,2.950684931506885,0.002739726027357392,True,0,1,0,0,0,0
3881,31,10,1,3.1474885844750133,0.002739726027357392,True,0,1,0,0,0,0
3882,22,0,0,2.4863013698629857,0.002739726027357392,True,0,0,1,0,0,0
3883,64,0,0,1.3974885844750133,0.0,True,0,0,1,0,0,0
3884,54,0,1,2.4616438356163144,0.054794520548057335,False,0,0,1,0,0,0
3885,50,2,1,1.4917808219177005,0.0027397260275847657,True,0,0,1,0,0,0
3886,40,2,0,1.2472602739726426,0.002739726027357392,True,0,0,0,1,0,0
3887,19,0,0,1.219863013698614,0.002739726027357392,True,0,1,0,0,0,0
3889,32,4,0,0.8141552511415284,0.5164383561643717,True,0,1,0,0,0,0
3890,37,11,0,2.389269406392714,0.002739726027357392,True,1,0,0,0,0,0
3891,21,0,1,3.0136986301370143,0.002739726027357392,False,0,1,0,0,0,0
3892,31,2,0,2.555936073059229,0.054794520548057335,True,0,0,1,0,0,0
3894,39,0,0,1.8783105022830568,0.005479452054942158,True,0,0,0,1,0,0
3895,47,0,0,1.355251141552344,0.00821917808229955,True,0,0,0,1,0,0
3896,23,6,1,2.3442922374429145,0.01369863013678696,True,0,0,0,1,0,0
3897,30,0,1,1.8415525114153297,0.0027397260275847657,True,0,0,1,0,0,0
3898,53,2,0,2.8114155251139437,0.046575342465757785,True,0,0,1,0,0,0
3899,30,11,1,2.9358447488584716,0.00821917808229955,True,0,1,0,0,0,0
3900,35,0,0,1.2253424657533287,0.002739726027357392,False,0,1,0,0,0,0
3901,21,0,0,1.8579908675797014,0.005479452054942158,False,0,1,0,0,0,0
3902,26,5,0,2.194063926940771,0.0,True,0,0,1,0,0,0
3903,30,1,1,2.3810502283106416,0.02191780821908651,False,0,1,0,0,0,0
3904,59,0,0,3.105251141552344,0.002739726027357392,False,0,1,0,0,0,0
3905,35,2,0,1.6134703196346436,0.08059360730612752,False,0,1,0,0,0,0
3906,29,13,1,2.8442922374429145,0.002739726027357392,True,0,1,0,0,0,0
3907,67,0,0,3.0531963470318715,0.002739726027357392,True,0,0,0,1,0,0
3908,26,0,0,1.2472602739726426,0.002739726027357392,True,0,0,0,1,0,0
3909,30,13,1,1.1283105022830568,0.0888127853881997,True,0,0,1,0,0,0
3910,25,5,1,1.6858447488584716,0.002739726027357392,True,0,1,0,0,0,0
3911,45,8,0,2.469863013698614,0.002739726027357392,True,0,0,0,1,0,0
3913,27,1,0,1.325114155250958,0.0027397260275847657,True,0,0,1,0,0,0
3914,24,1,0,1.8031963470318715,0.3360730593608423,True,0,0,1,0,0,0
3915,32,0,0,1.780136986301386,0.0011415525113989133,True,0,0,1,0,0,0
3916,31,2,0,1.3141552511415284,0.002739726027357392,True,0,0,1,0,0,0
3917,22,0,1,3.158447488584443,0.0,True,0,1,0,0,0,0
3918,41,8,1,1.5027397260273574,0.005479452054714784,True,0,1,0,0,0,0
3919,46,3,1,2.8278538812785428,0.1639269406391577,True,0,0,0,0,1,0
3920,27,0,0,2.8634703196346436,0.006621004566341071,True,1,0,0,0,0,0
3921,28,12,0,1.489041095890343,0.035616438356100844,True,1,0,0,0,0,0
3922,51,0,0,2.8333333333332575,0.008219178082072176,True,0,0,1,0,0,0
3923,56,4,0,1.0805936073059002,0.9643835616436718,True,0,1,0,0,0,0
3924,37,13,1,3.188584474885829,0.005479452054942158,False,0,1,0,0,0,0
3925,22,0,1,1.9643835616438992,0.035616438356100844,True,0,1,0,0,0,0
3926,34,0,0,1.4726027397259713,0.002739726027357392,True,1,0,0,0,0,0
3927,33,6,0,1.3755707762556995,0.5109589041096569,True,0,1,0,0,0,0
3929,19,0,1,1.4057077625570855,0.002739726027357392,True,0,1,0,0,0,0
3930,45,2,0,3.0531963470318715,0.002739726027357392,True,0,0,1,0,0,0
3931,34,3,0,0.7335616438356283,0.0477168949771567,False,0,0,1,0,0,0
3933,33,5,1,1.6420091324200712,0.002739726027357392,False,0,1,0,0,0,0
3934,52,7,1,2.6255707762556995,0.5027397260273574,True,0,1,0,0,0,0
3935,21,0,0,2.5477168949771567,0.002739726027357392,False,0,1,0,0,0,0
3936,43,6,1,1.5970319634702719,0.002739726027357392,True,0,1,0,0,0,0
3937,23,3,0,2.024657534246444,0.005479452054942158,True,0,1,0,0,0,0
3938,33,3,0,3.1310502283106416,0.002739726027357392,True,0,0,1,0,0,0
3939,26,3,1,2.872831050228342,0.010958904109656942,True,0,1,0,0,0,0
3940,20,0,0,1.5614155251139437,0.0,False,0,1,0,0,0,0
3941,37,0,0,2.180365296803757,0.005479452054714784,True,0,0,1,0,0,0
